League,Squad,Player,Rk,Nation,Pos,Comp,Age,Born,90s,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,PlSqu
Big5,Unknown Squad,Javier Manquillo,1608,es ESP,DF,es La Liga,30,1994,5.7,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Javier ManquilloUnknown Squad
Big5,Unknown Squad,Johan Manzambi,1609,ch SUI,"FW,MF",de Bundesliga,18,2005,3.7,13,3.49,6,0,3,2,2,0,2,0.54,2,0,0,0,0,0,Johan ManzambiUnknown Squad
Big5,Unknown Squad,Alberto Manzoni,1610,it ITA,MF,it Serie A,19,2005,0.1,1,15.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Alberto ManzoniUnknown Squad
Big5,Unknown Squad,Sekou Mara,1611,fr FRA,"FW,MF",fr Ligue 1,22,2002,8.5,10,1.17,5,0,2,3,0,0,2,0.23,0,0,0,2,0,0,Sekou MaraUnknown Squad
Big5,Unknown Squad,Alessandro Marcandalli,1612,it ITA,DF,it Serie A,21,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alessandro MarcandalliUnknown Squad
Big5,Unknown Squad,Alessandro Marcandalli,1613,it ITA,DF,it Serie A,21,2002,3.9,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alessandro MarcandalliUnknown Squad
Big5,Unknown Squad,Marcao,1614,br BRA,DF,es La Liga,28,1996,6.1,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,MarcaoUnknown Squad
Big5,Unknown Squad,Solly March,1615,eng ENG,"FW,MF",eng Premier League,30,1994,1.9,7,3.77,6,1,0,0,0,0,2,1.08,2,0,0,0,0,0,Solly MarchUnknown Squad
Big5,Unknown Squad,Filip Marchwinski,1616,pl POL,MF,it Serie A,22,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Filip MarchwinskiUnknown Squad
Big5,Unknown Squad,Oscar de Marcos,1617,es ESP,DF,es La Liga,35,1989,17.4,47,2.70,43,3,0,0,1,0,8,0.46,8,0,0,0,0,0,Oscar de MarcosUnknown Squad
Big5,Unknown Squad,Alberto Mari,1618,es ESP,FW,es La Liga,23,2001,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alberto MariUnknown Squad
Big5,Unknown Squad,Pablo Mari,1619,es ESP,DF,it Serie A,30,1993,18.1,16,0.88,15,0,0,0,0,1,1,0.06,1,0,0,0,0,0,Pablo MariUnknown Squad
Big5,Unknown Squad,Pablo Mari,1620,es ESP,DF,it Serie A,30,1993,12.2,10,0.82,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Pablo MariUnknown Squad
Big5,Unknown Squad,Jose Maria Gimenez,1621,uy URU,DF,es La Liga,29,1995,22.2,7,0.32,7,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Jose Maria GimenezUnknown Squad
Big5,Unknown Squad,Luca Marianucci,1622,it ITA,DF,it Serie A,20,2004,11.9,12,1.01,6,2,2,2,0,0,0,0.00,0,0,0,0,0,0,Luca MarianucciUnknown Squad
Big5,Unknown Squad,Mirko Maric,1623,hr CRO,"FW,MF",it Serie A,29,1995,1.2,2,1.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Mirko MaricUnknown Squad
Big5,Unknown Squad,Mirko Maric,1624,hr CRO,FW,it Serie A,29,1995,4.0,9,2.27,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Mirko MaricUnknown Squad
Big5,Unknown Squad,Arkaitz Mariezkurrena,1625,es ESP,"FW,MF",es La Liga,19,2005,2.7,7,2.61,4,0,2,1,0,0,1,0.37,1,0,0,0,0,0,Arkaitz MariezkurrenaUnknown Squad
Big5,Unknown Squad,Rafa Marin,1626,es ESP,DF,it Serie A,22,2002,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Rafa MarinUnknown Squad
Big5,Unknown Squad,Pablo Marin,1627,es ESP,MF,es La Liga,21,2003,13.8,26,1.89,22,0,2,0,2,0,2,0.15,2,0,0,0,0,0,Pablo MarinUnknown Squad
Big5,Unknown Squad,Razvan Marin,1628,ro ROU,MF,it Serie A,28,1996,15.6,62,3.97,34,21,1,4,1,1,2,0.13,1,1,0,0,0,0,Razvan MarinUnknown Squad
Big5,Unknown Squad,Guillermo Maripan,1629,cl CHI,DF,it Serie A,30,1994,26.0,19,0.73,15,1,0,3,0,0,2,0.08,2,0,0,0,0,0,Guillermo MaripanUnknown Squad
Big5,Unknown Squad,Mika Marmol,1630,es ESP,DF,es La Liga,23,2001,26.7,39,1.46,34,4,0,1,0,0,4,0.15,4,0,0,0,0,0,Mika MarmolUnknown Squad
Big5,Unknown Squad,Omar Marmoush,1631,eg EGY,"FW,MF",eng Premier League,25,1999,13.1,39,2.99,22,3,2,5,7,0,2,0.15,1,0,0,0,1,0,Omar MarmoushUnknown Squad
Big5,Unknown Squad,Omar Marmoush,1632,eg EGY,FW,de Bundesliga,25,1999,16.1,91,5.66,39,20,13,9,9,1,21,1.31,7,3,6,3,2,0,Omar MarmoushUnknown Squad
Big5,Unknown Squad,Mario Maroto,1633,es ESP,MF,es La Liga,20,2003,0.7,2,2.81,2,0,0,0,0,0,1,1.41,1,0,0,0,0,0,Mario MarotoUnknown Squad
Big5,Unknown Squad,Marquinhos,1634,br BRA,DF,fr Ligue 1,30,1994,19.2,31,1.62,28,0,1,0,0,2,1,0.05,0,0,0,0,0,1,MarquinhosUnknown Squad
Big5,Unknown Squad,Unai Marrero,1635,es ESP,GK,es La Liga,22,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Unai MarreroUnknown Squad
Big5,Unknown Squad,Ange Martial Tia,1636,ml MLI,"MF,DF",fr Ligue 1,17,2006,1.9,4,2.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Ange Martial TiaUnknown Squad
Big5,Unknown Squad,Aaron Martin,1637,es ESP,DF,it Serie A,27,1997,34.3,95,2.77,42,48,2,1,2,0,13,0.38,8,5,0,0,0,0,Aaron MartinUnknown Squad
Big5,Unknown Squad,Carlos Martin,1638,es ESP,"FW,MF",es La Liga,22,2002,14.8,29,1.96,20,0,3,4,2,0,3,0.20,1,0,0,2,0,0,Carlos MartinUnknown Squad
Big5,Unknown Squad,Diego Martin,1639,es ESP,FW,es La Liga,20,2003,0.4,2,4.50,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Diego MartinUnknown Squad
Big5,Unknown Squad,Gerard Martin,1640,es ESP,DF,es La Liga,22,2002,11.5,27,2.34,26,0,0,0,1,0,3,0.26,3,0,0,0,0,0,Gerard MartinUnknown Squad
Big5,Unknown Squad,Ivan Martin,1641,es ESP,MF,es La Liga,25,1999,22.7,56,2.47,53,0,0,2,1,0,4,0.18,3,0,0,1,0,0,Ivan MartinUnknown Squad
Big5,Unknown Squad,Jon Martin,1642,es ESP,DF,es La Liga,18,2006,10.0,8,0.80,6,0,0,2,0,0,1,0.10,1,0,0,0,0,0,Jon MartinUnknown Squad
Big5,Unknown Squad,Jonas Martin,1643,fr FRA,MF,fr Ligue 1,34,1990,5.5,8,1.45,8,0,0,0,0,0,2,0.36,2,0,0,0,0,0,Jonas MartinUnknown Squad
Big5,Unknown Squad,Mario Martin,1644,es ESP,MF,es La Liga,20,2004,19.4,33,1.70,20,1,3,3,6,0,1,0.05,1,0,0,0,0,0,Mario MartinUnknown Squad
Big5,Unknown Squad,Gabriel Martinelli,1645,br BRA,"FW,MF",eng Premier League,23,2001,25.4,74,2.91,55,1,8,7,3,0,7,0.27,4,0,1,1,1,0,Gabriel MartinelliUnknown Squad
Big5,Unknown Squad,Arnau Martinez,1646,es ESP,"DF,MF",es La Liga,21,2003,29.2,56,1.92,45,3,3,2,2,1,6,0.21,6,0,0,0,0,0,Arnau MartinezUnknown Squad
Big5,Unknown Squad,Emiliano Martinez,1647,ar ARG,GK,eng Premier League,31,1992,35.5,6,0.17,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Emiliano MartinezUnknown Squad
Big5,Unknown Squad,Inigo Martinez,1648,es ESP,DF,es La Liga,33,1991,27.7,45,1.63,38,1,1,3,2,0,9,0.33,6,1,1,0,1,0,Inigo MartinezUnknown Squad
Big5,Unknown Squad,Javi Martinez,1649,es ESP,MF,es La Liga,24,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Javi MartinezUnknown Squad
Big5,Unknown Squad,Josep Martinez,1650,es ESP,GK,it Serie A,26,1998,5.0,1,0.20,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Josep MartinezUnknown Squad
Big5,Unknown Squad,Lautaro Martinez,1651,ar ARG,FW,it Serie A,26,1997,28.5,77,2.70,58,0,2,12,4,1,8,0.28,5,0,1,2,0,0,Lautaro MartinezUnknown Squad
Big5,Unknown Squad,Lisandro Martinez,1652,ar ARG,DF,eng Premier League,26,1998,19.5,26,1.34,23,0,0,2,0,1,2,0.10,2,0,0,0,0,0,Lisandro MartinezUnknown Squad
Big5,Unknown Squad,Lucas Martinez Quarta,1653,ar ARG,DF,it Serie A,28,1996,3.9,4,1.03,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Lucas Martinez QuartaUnknown Squad
Big5,Unknown Squad,Ramon Martinez,1654,es ESP,DF,es La Liga,21,2002,2.9,6,2.07,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Ramon MartinezUnknown Squad
Big5,Unknown Squad,Toni Martinez,1655,es ESP,FW,es La Liga,27,1997,11.2,27,2.40,16,0,5,2,2,2,1,0.09,0,0,0,1,0,0,Toni MartinezUnknown Squad
Big5,Unknown Squad,Kevin Martins,1656,it ITA,"MF,DF",it Serie A,19,2005,2.0,2,0.98,2,0,0,0,0,0,1,0.49,1,0,0,0,0,0,Kevin MartinsUnknown Squad
Big5,Unknown Squad,Javi Marton,1657,es ESP,"FW,MF",es La Liga,25,1999,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Javi MartonUnknown Squad
Big5,Unknown Squad,Adam Marusic,1658,me MNE,DF,it Serie A,31,1992,26.0,33,1.27,25,2,0,5,0,1,3,0.12,1,0,0,2,0,0,Adam MarusicUnknown Squad
Big5,Unknown Squad,Marvin,1659,es ESP,"DF,FW",es La Liga,24,2000,11.5,14,1.21,12,1,0,1,0,0,2,0.17,2,0,0,0,0,0,MarvinUnknown Squad
Big5,Unknown Squad,Omar Mascarell,1660,gq EQG,MF,es La Liga,31,1993,22.1,15,0.68,12,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Omar MascarellUnknown Squad
Big5,Unknown Squad,Adam Masina,1661,ma MAR,DF,it Serie A,30,1994,21.3,21,0.98,17,0,2,0,1,1,4,0.19,2,0,1,0,1,0,Adam MasinaUnknown Squad
Big5,Unknown Squad,Patrizio Masini,1662,it ITA,MF,it Serie A,23,2001,17.1,24,1.40,18,0,1,0,5,0,3,0.18,2,0,0,0,1,0,Patrizio MasiniUnknown Squad
Big5,Unknown Squad,Giorgos Masouras,1663,gr GRE,"FW,MF",de Bundesliga,30,1994,11.7,29,2.47,21,0,2,5,1,0,5,0.43,2,0,0,3,0,0,Giorgos MasourasUnknown Squad
Big5,Unknown Squad,Erhan Masovic,1664,rs SRB,DF,de Bundesliga,25,1998,10.1,7,0.69,7,0,0,0,0,0,1,0.10,1,0,0,0,0,0,Erhan MasovicUnknown Squad
Big5,Unknown Squad,Han-Noah Massengo,1665,fr FRA,MF,fr Ligue 1,23,2001,11.6,12,1.03,9,0,0,0,2,1,1,0.09,0,0,0,0,0,1,Han-Noah MassengoUnknown Squad
Big5,Unknown Squad,Clinton Mata,1666,ao ANG,DF,fr Ligue 1,31,1992,26.3,25,0.95,22,1,1,0,1,0,6,0.23,5,0,1,0,0,0,Clinton MataUnknown Squad
Big5,Unknown Squad,Jaime Mata,1667,es ESP,"FW,MF",es La Liga,35,1988,7.3,16,2.19,11,0,1,3,1,0,1,0.14,1,0,0,0,0,0,Jaime MataUnknown Squad
Big5,Unknown Squad,Igor Matanovic,1668,hr CRO,FW,de Bundesliga,21,2003,3.5,8,2.31,3,1,1,3,0,0,1,0.29,0,0,0,1,0,0,Igor MatanovicUnknown Squad
Big5,Unknown Squad,Pape Matar Sarr,1669,sn SEN,MF,eng Premier League,21,2002,21.3,45,2.12,35,2,2,4,0,2,7,0.33,5,0,1,1,0,0,Pape Matar SarrUnknown Squad
Big5,Unknown Squad,Eliot Matazo,1670,be BEL,MF,fr Ligue 1,22,2002,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Eliot MatazoUnknown Squad
Big5,Unknown Squad,Jean-Philippe Mateta,1671,fr FRA,FW,eng Premier League,27,1997,29.4,65,2.21,44,0,5,11,5,0,10,0.34,5,0,3,2,0,0,Jean-Philippe MatetaUnknown Squad
Big5,Unknown Squad,Nemanja Matic,1672,rs SRB,MF,fr Ligue 1,35,1988,22.3,49,2.20,48,0,0,1,0,0,4,0.18,4,0,0,0,0,0,Nemanja MaticUnknown Squad
Big5,Unknown Squad,Rudy Matondo,1673,fr FRA,MF,fr Ligue 1,16,2008,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Rudy MatondoUnknown Squad
Big5,Unknown Squad,Chrislain Matsima,1674,fr FRA,DF,de Bundesliga,22,2002,28.3,17,0.60,17,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Chrislain MatsimaUnknown Squad
Big5,Unknown Squad,Jean Matteo Bahoya,1675,fr FRA,"MF,FW",de Bundesliga,19,2005,10.2,41,4.01,33,3,1,1,2,1,6,0.59,3,0,1,0,2,0,Jean Matteo BahoyaUnknown Squad
Big5,Unknown Squad,Alan Matturro,1676,uy URU,DF,it Serie A,19,2004,10.0,9,0.90,7,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Alan MatturroUnknown Squad
Big5,Unknown Squad,Azor Matusiwa,1677,nl NED,MF,fr Ligue 1,26,1998,23.1,46,1.99,38,2,0,2,2,2,6,0.26,4,0,0,1,0,1,Azor MatusiwaUnknown Squad
Big5,Unknown Squad,Neal Maupay,1678,fr FRA,FW,fr Ligue 1,27,1996,11.6,22,1.90,20,0,2,0,0,0,5,0.43,5,0,0,0,0,0,Neal MaupayUnknown Squad
Big5,Unknown Squad,Maurides,1679,br BRA,FW,de Bundesliga,30,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,MauridesUnknown Squad
Big5,Unknown Squad,Stephy Mavididi,1680,eng ENG,FW,eng Premier League,26,1998,17.9,50,2.78,39,2,4,2,2,1,7,0.39,6,0,1,0,0,0,Stephy MavididiUnknown Squad
Big5,Unknown Squad,Konstantinos Mavropanos,1681,gr GRE,DF,eng Premier League,26,1997,22.7,16,0.70,12,0,1,2,0,1,0,0.00,0,0,0,0,0,0,Konstantinos MavropanosUnknown Squad
Big5,Unknown Squad,Christian Mawissa,1682,fr FRA,DF,fr Ligue 1,19,2005,16.7,7,0.42,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Christian MawissaUnknown Squad
Big5,Unknown Squad,Keke Maximilian Topp,1683,de GER,"FW,MF",de Bundesliga,20,2004,2.8,11,3.93,11,0,0,0,0,0,2,0.71,2,0,0,0,0,0,Keke Maximilian ToppUnknown Squad
Big5,Unknown Squad,Borja Mayoral,1684,es ESP,FW,es La Liga,27,1997,12.4,19,1.54,16,0,1,1,0,1,2,0.16,1,0,0,1,0,0,Borja MayoralUnknown Squad
Big5,Unknown Squad,Senny Mayulu,1685,fr FRA,MF,fr Ligue 1,18,2006,9.0,38,4.23,28,0,0,5,2,3,6,0.67,6,0,0,0,0,0,Senny MayuluUnknown Squad
Big5,Unknown Squad,Noussair Mazraoui,1686,ma MAR,DF,eng Premier League,26,1997,31.5,56,1.78,46,2,1,2,3,2,1,0.03,1,0,0,0,0,0,Noussair MazraouiUnknown Squad
Big5,Unknown Squad,Andrea Mazza,1687,it ITA,GK,it Serie A,20,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Andrea MazzaUnknown Squad
Big5,Unknown Squad,Luca Mazzitelli,1688,it ITA,MF,it Serie A,28,1995,3.7,13,3.50,10,0,1,1,0,1,1,0.27,1,0,0,0,0,0,Luca MazzitelliUnknown Squad
Big5,Unknown Squad,Pasquale Mazzocchi,1689,it ITA,"DF,FW",it Serie A,29,1995,7.8,18,2.30,15,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Pasquale MazzocchiUnknown Squad
Big5,Unknown Squad,Samuel Mbangula,1690,be BEL,FW,it Serie A,20,2004,7.9,23,2.92,20,0,1,0,1,1,5,0.63,3,0,0,0,1,1,Samuel MbangulaUnknown Squad
Big5,Unknown Squad,Ethan Mbappe,1691,fr FRA,"MF,FW",fr Ligue 1,17,2006,2.5,19,7.74,10,4,1,3,0,1,2,0.81,0,0,0,2,0,0,Ethan MbappeUnknown Squad
Big5,Unknown Squad,Kylian Mbappe,1692,fr FRA,FW,es La Liga,25,1998,32.3,133,4.12,83,2,23,17,8,0,15,0.46,8,1,2,3,1,0,Kylian MbappeUnknown Squad
Big5,Unknown Squad,Ibrahim Mbaye,1693,fr FRA,"FW,MF",fr Ligue 1,16,2008,3.8,8,2.12,6,0,1,0,0,1,2,0.53,2,0,0,0,0,0,Ibrahim MbayeUnknown Squad
Big5,Unknown Squad,Bryan Mbeumo,1694,cm CMR,FW,eng Premier League,24,1999,37.9,144,3.80,98,23,11,8,4,0,20,0.53,11,3,2,3,1,0,Bryan MbeumoUnknown Squad
Big5,Unknown Squad,James Mcatee,1695,eng ENG,"MF,FW",eng Premier League,21,2002,3.9,4,1.03,3,0,1,0,0,0,1,0.26,0,0,1,0,0,0,James McateeUnknown Squad
Big5,Unknown Squad,Kasey McAteer,1696,ie IRL,FW,eng Premier League,22,2001,9.5,20,2.11,18,0,0,0,2,0,2,0.21,1,0,0,0,1,0,Kasey McAteerUnknown Squad
Big5,Unknown Squad,Oliver McBurnie,1697,sct SCO,FW,es La Liga,28,1996,20.4,42,2.06,32,0,3,4,3,0,6,0.29,6,0,0,0,0,0,Oliver McBurnieUnknown Squad
Big5,Unknown Squad,Alex McCarthy,1698,eng ENG,GK,eng Premier League,34,1989,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alex McCarthyUnknown Squad
Big5,Unknown Squad,John McGinn,1699,sct SCO,"MF,FW",eng Premier League,29,1994,24.7,76,3.08,56,9,1,4,5,1,8,0.32,6,2,0,0,0,0,John McGinnUnknown Squad
Big5,Unknown Squad,Scott McKenna,1700,sct SCO,DF,es La Liga,27,1996,27.4,12,0.44,8,1,1,2,0,0,0,0.00,0,0,0,0,0,0,Scott McKennaUnknown Squad
Big5,Unknown Squad,Weston McKennie,1701,us USA,"MF,DF",it Serie A,25,1998,25.7,60,2.34,50,3,1,3,3,0,9,0.35,9,0,0,0,0,0,Weston McKennieUnknown Squad
Big5,Unknown Squad,Mark McKenzie,1702,us USA,DF,fr Ligue 1,25,1999,27.7,14,0.50,12,0,0,2,0,0,1,0.04,1,0,0,0,0,0,Mark McKenzieUnknown Squad
Big5,Unknown Squad,Dwight McNeil,1703,eng ENG,"MF,FW",eng Premier League,24,1999,15.2,72,4.73,39,22,6,2,2,1,10,0.66,5,2,2,0,0,1,Dwight McNeilUnknown Squad
Big5,Unknown Squad,Scott McTominay,1704,sct SCO,MF,eng Premier League,27,1996,0.2,1,4.74,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Scott McTominayUnknown Squad
Big5,Unknown Squad,Scott McTominay,1705,sct SCO,MF,it Serie A,27,1996,32.6,69,2.11,45,0,3,14,5,2,10,0.31,6,0,1,2,1,0,Scott McTominayUnknown Squad
Big5,Unknown Squad,Jakov Medic,1706,hr CRO,DF,de Bundesliga,25,1998,17.8,10,0.56,9,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Jakov MedicUnknown Squad
Big5,Unknown Squad,Facundo Medina,1707,ar ARG,DF,fr Ligue 1,25,1999,28.3,68,2.41,62,1,1,3,0,1,3,0.11,3,0,0,0,0,0,Facundo MedinaUnknown Squad
Big5,Unknown Squad,Ben Mee,1708,eng ENG,DF,eng Premier League,34,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Ben MeeUnknown Squad
Big5,Unknown Squad,Jayden Meghoma,1709,eng ENG,DF,eng Premier League,18,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Jayden MeghomaUnknown Squad
Big5,Unknown Squad,Henrik Meister,1710,dk DEN,FW,fr Ligue 1,20,2003,0.7,3,4.29,3,0,0,0,0,0,1,1.43,1,0,0,0,0,0,Henrik MeisterUnknown Squad
Big5,Unknown Squad,Bamo Meite,1711,ci CIV,DF,fr Ligue 1,22,2001,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Bamo MeiteUnknown Squad
Big5,Unknown Squad,Bamo Meite,1712,ci CIV,DF,fr Ligue 1,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Bamo MeiteUnknown Squad
Big5,Unknown Squad,Mohamed Meite,1713,fr FRA,FW,fr Ligue 1,16,2007,6.0,13,2.17,11,0,0,1,1,0,1,0.17,1,0,0,0,0,0,Mohamed MeiteUnknown Squad
Big5,Unknown Squad,Mateo Mejia,1714,es ESP,FW,es La Liga,21,2003,0.1,1,8.18,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Mateo MejiaUnknown Squad
Big5,Unknown Squad,Farid El Melali,1715,dz ALG,FW,fr Ligue 1,27,1997,21.0,67,3.18,29,19,6,4,7,2,11,0.52,3,2,1,0,3,2,Farid El MelaliUnknown Squad
Big5,Unknown Squad,Filippo Melegoni,1716,it ITA,"MF,FW",it Serie A,25,1999,1.0,1,1.01,1,0,0,0,0,0,1,1.01,1,0,0,0,0,0,Filippo MelegoniUnknown Squad
Big5,Unknown Squad,Arthur Melo,1717,br BRA,MF,es La Liga,27,1996,10.5,15,1.43,13,0,0,1,0,1,1,0.10,0,0,0,1,0,0,Arthur MeloUnknown Squad
Big5,Unknown Squad,Nuno Mendes,1718,pt POR,DF,fr Ligue 1,22,2002,18.6,72,3.87,53,6,5,4,3,1,6,0.32,5,1,0,0,0,0,Nuno MendesUnknown Squad
Big5,Unknown Squad,Brais Mendez,1719,es ESP,MF,es La Liga,27,1997,17.0,43,2.53,32,7,1,1,2,0,2,0.12,1,1,0,0,0,0,Brais MendezUnknown Squad
Big5,Unknown Squad,Antoine Mendy,1720,sn SEN,DF,fr Ligue 1,20,2004,9.2,13,1.42,10,0,1,1,1,0,2,0.22,2,0,0,0,0,0,Antoine MendyUnknown Squad
Big5,Unknown Squad,Ferland Mendy,1721,fr FRA,DF,es La Liga,29,1995,11.2,5,0.45,4,0,0,0,0,1,1,0.09,1,0,0,0,0,0,Ferland MendyUnknown Squad
Big5,Unknown Squad,Nampalys Mendy,1722,sn SEN,MF,fr Ligue 1,32,1992,6.5,11,1.68,8,0,0,1,1,1,2,0.31,1,0,0,0,0,1,Nampalys MendyUnknown Squad
Big5,Unknown Squad,Nobel Mendy,1723,fr FRA,DF,es La Liga,19,2004,1.2,1,0.83,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Nobel MendyUnknown Squad
Big5,Unknown Squad,Gideon Mensah,1724,gh GHA,DF,fr Ligue 1,26,1998,25.3,51,2.01,47,2,0,0,0,2,5,0.20,5,0,0,0,0,0,Gideon MensahUnknown Squad
Big5,Unknown Squad,Alex Meret,1725,it ITA,GK,it Serie A,27,1997,33.4,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alex MeretUnknown Squad
Big5,Unknown Squad,Mikel Merino,1726,es ESP,"MF,FW",eng Premier League,28,1996,17.6,43,2.44,35,0,0,6,2,0,4,0.23,3,0,0,1,0,0,Mikel MerinoUnknown Squad
Big5,Unknown Squad,Quentin Merlin,1727,fr FRA,DF,fr Ligue 1,22,2002,17.7,59,3.34,43,9,1,5,1,0,9,0.51,7,0,0,2,0,0,Quentin MerlinUnknown Squad
Big5,Unknown Squad,Victor Meseguer,1728,es ESP,MF,es La Liga,25,1999,4.6,8,1.72,5,0,0,2,1,0,1,0.22,1,0,0,0,0,0,Victor MeseguerUnknown Squad
Big5,Unknown Squad,Rafik Messali,1729,fr FRA,DF,fr Ligue 1,21,2003,5.1,16,3.16,16,0,0,0,0,0,2,0.39,2,0,0,0,0,0,Rafik MessaliUnknown Squad
Big5,Unknown Squad,Junior Messias,1730,br BRA,"MF,FW",it Serie A,33,1991,9.4,23,2.44,13,0,3,3,4,0,3,0.32,2,0,0,1,0,0,Junior MessiasUnknown Squad
Big5,Unknown Squad,Connor Metcalfe,1731,au AUS,"MF,FW",de Bundesliga,24,1999,4.0,6,1.50,2,2,0,0,2,0,0,0.00,0,0,0,0,0,0,Connor MetcalfeUnknown Squad
Big5,Unknown Squad,Karol Mets,1732,ee EST,DF,de Bundesliga,31,1993,10.0,9,0.90,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Karol MetsUnknown Squad
Big5,Unknown Squad,Thomas Meunier,1733,be BEL,DF,fr Ligue 1,32,1991,21.4,37,1.73,32,0,1,3,1,0,7,0.33,4,0,1,2,0,0,Thomas MeunierUnknown Squad
Big5,Unknown Squad,Alexander Meyer,1734,de GER,GK,de Bundesliga,33,1991,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alexander MeyerUnknown Squad
Big5,Unknown Squad,Shumaira Mheuka,1735,eng ENG,MF,eng Premier League,16,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Shumaira MheukaUnknown Squad
Big5,Unknown Squad,Lucas Michal,1736,fr FRA,"FW,MF",fr Ligue 1,19,2005,1.3,7,5.38,6,0,0,0,0,1,1,0.77,1,0,0,0,0,0,Lucas MichalUnknown Squad
Big5,Unknown Squad,Florian Micheler,1737,at AUT,MF,de Bundesliga,19,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Florian MichelerUnknown Squad
Big5,Unknown Squad,Miguel,1738,es ESP,FW,es La Liga,24,1999,19.2,28,1.46,13,0,2,5,6,2,6,0.31,5,0,1,0,0,0,MiguelUnknown Squad
Big5,Unknown Squad,Valentin Mihaila,1739,ro ROU,"FW,MF",it Serie A,24,2000,14.3,48,3.36,34,5,3,3,3,0,5,0.35,3,2,0,0,0,0,Valentin MihailaUnknown Squad
Big5,Unknown Squad,Georges Mikautadze,1740,ge GEO,FW,fr Ligue 1,23,2000,16.1,49,3.05,39,0,3,4,3,0,12,0.75,8,0,2,0,2,0,Georges MikautadzeUnknown Squad
Big5,Unknown Squad,Igor Miladinovic,1741,rs SRB,"FW,MF",fr Ligue 1,21,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Igor MiladinovicUnknown Squad
Big5,Unknown Squad,Nikola Milenkovic,1742,rs SRB,DF,eng Premier League,26,1997,37.0,21,0.57,16,0,0,4,0,1,3,0.08,3,0,0,0,0,0,Nikola MilenkovicUnknown Squad
Big5,Unknown Squad,Lewis Miley,1743,eng ENG,MF,eng Premier League,18,2006,3.5,4,1.15,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Lewis MileyUnknown Squad
