League,Squad,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,PlSqu
Serie B,Carrarese,Filippo Falco,it ITA,MF,33-114,0.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Filippo FalcoCarrarese
Serie B,Carrarese,Mateo Scheffer Bracco,ar ARG,DF,20-241,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Mateo Scheffer BraccoCarrarese
Serie B,Carrarese,Simone Della Latta,it ITA,MF,32-090,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Simone Della LattaCarrarese
Serie B,Carrarese,Opponent Total,,,27.3,38.0,49,540,163,30.2,14.21,4.29,0.08,0.26,17.8,26.0,7,8,49.3,43.1,0.08,-0.3,-1.1,Opponent TotalCarrarese
Serie B,Reggiana,Francesco Bardi,it ITA,GK,33-138,36.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Francesco BardiReggiana
Serie B,Reggiana,Andrea Meroni,it ITA,DF,28-147,34.3,0,11,0,0.0,0.32,0.0,0.0,,9.3,0.0,0,0,1.3,1.3,0.12,-1.3,-1.3,Andrea MeroniReggiana
Serie B,Reggiana,Alessandro Sersanti,it ITA,MF,23-109,31.8,4,44,16,36.4,1.38,0.5,0.09,0.25,16.7,0.0,0,0,3.3,3.3,0.07,0.7,0.7,Alessandro SersantiReggiana
Serie B,Reggiana,Manolo Portanova,it ITA,"MF,FW",25-003,27.8,8,77,31,40.3,2.77,1.11,0.1,0.26,20.0,16.0,0,0,7.8,7.8,0.1,0.2,0.2,Manolo PortanovaReggiana
Serie B,Reggiana,Lorenzo Libutti,it ITA,DF,27-261,26.9,0,3,1,33.3,0.11,0.04,0.0,0.0,21.3,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Lorenzo LibuttiReggiana
Serie B,Reggiana,Tobias Reinhart,ar ARG,MF,25-015,24.8,1,15,4,26.7,0.6,0.16,0.07,0.25,23.8,0.0,0,0,1.0,1.0,0.07,0.0,0.0,Tobias ReinhartReggiana
Serie B,Reggiana,Lorenzo Lucchesi,it ITA,DF,22-027,25.0,2,10,6,60.0,0.4,0.24,0.2,0.33,10.7,0.0,0,0,1.4,1.4,0.15,0.6,0.6,Lorenzo LucchesiReggiana
Serie B,Reggiana,Antonio Vergara,it ITA,"FW,MF",22-140,24.9,5,40,14,35.0,1.61,0.56,0.13,0.36,17.5,0.0,0,0,3.6,3.6,0.09,1.4,1.4,Antonio VergaraReggiana
Serie B,Reggiana,Lorenzo Ignacchiti,it ITA,MF,21-041,25.1,0,19,5,26.3,0.76,0.2,0.0,0.0,18.8,0.0,0,0,1.2,1.2,0.06,-1.2,-1.2,Lorenzo IgnacchitiReggiana
Serie B,Reggiana,Cedric Gondo,ci CIV,FW,28-192,21.8,7,50,17,34.0,2.29,0.78,0.12,0.35,14.7,0.0,1,1,6.3,5.5,0.11,0.7,0.5,Cedric GondoReggiana
Serie B,Reggiana,Manuel Marras,it ITA,"DF,MF",31-331,19.1,0,17,0,0.0,0.89,0.0,0.0,,20.6,0.0,0,0,1.0,1.0,0.06,-1.0,-1.0,Manuel MarrasReggiana
Serie B,Reggiana,Mario Sampirisi,it ITA,DF,32-217,17.2,0,6,0,0.0,0.35,0.0,0.0,,14.3,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Mario SampirisiReggiana
Serie B,Reggiana,Riccardo Fiamozzi,it ITA,DF,32-018,16.7,0,5,1,20.0,0.3,0.06,0.0,0.0,19.1,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Riccardo FiamozziReggiana
Serie B,Reggiana,Paolo Rozzio,it ITA,DF,32-318,13.5,0,7,3,42.9,0.52,0.22,0.0,0.0,15.6,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Paolo RozzioReggiana
Serie B,Reggiana,Natan Girma,ch SUI,"FW,MF",23-176,11.3,5,31,13,41.9,2.75,1.15,0.16,0.38,19.4,1.0,0,0,2.9,2.9,0.1,2.1,2.1,Natan GirmaReggiana
Serie B,Reggiana,Luca Vido,it ITA,"FW,MF",28-122,11.1,6,33,12,36.4,2.96,1.08,0.15,0.42,15.2,0.0,1,1,7.1,6.3,0.19,-1.1,-1.3,Luca VidoReggiana
Serie B,Reggiana,Alessandro Fontanarosa,it ITA,DF,22-118,8.3,0,5,3,60.0,0.6,0.36,0.0,0.0,21.5,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Alessandro FontanarosaReggiana
Serie B,Reggiana,Elvis Kabashi,al ALB,MF,31-105,7.5,0,8,2,25.0,1.06,0.27,0.0,0.0,30.6,3.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Elvis KabashiReggiana
Serie B,Reggiana,Stefano Pettinari,it ITA,FW,33-129,5.9,1,13,4,30.8,2.2,0.68,0.08,0.25,14.9,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Stefano PettinariReggiana
Serie B,Reggiana,Leo Stulac,si SVN,MF,30-252,4.9,0,7,3,42.9,1.44,0.62,0.0,0.0,28.4,1.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Leo StulacReggiana
Serie B,Reggiana,Matteo Maggio,it ITA,"MF,FW",23-150,6.7,2,20,5,25.0,2.98,0.75,0.1,0.4,21.7,0.0,0,0,1.0,1.0,0.05,1.0,1.0,Matteo MaggioReggiana
Serie B,Reggiana,Joaquin Sosa,uy URU,DF,23-146,4.4,0,2,0,0.0,0.46,0.0,0.0,,9.2,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Joaquin SosaReggiana
Serie B,Reggiana,Orji Okwonkwo,ng NGA,"FW,MF",27-137,3.9,0,7,2,28.6,1.81,0.52,0.0,0.0,16.1,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5,Orji OkwonkwoReggiana
Serie B,Reggiana,Edoardo Motta,it ITA,GK,20-143,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Edoardo MottaReggiana
Serie B,Reggiana,Justin Kumi,it ITA,"MF,FW",20-324,1.7,0,2,2,100.0,1.21,1.21,0.0,0.0,18.4,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,Justin KumiReggiana
Serie B,Reggiana,Luca Cigarini,it ITA,MF,38-350,1.4,0,3,0,0.0,2.11,0.0,0.0,,20.3,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Luca CigariniReggiana
Serie B,Reggiana,Oliver Urso,dk DEN,"DF,FW",26-037,1.3,0,1,1,100.0,0.75,0.75,0.0,0.0,13.9,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Oliver UrsoReggiana
Serie B,Reggiana,Yannis Nahounou,fr FRA,DF,21-020,0.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Yannis NahounouReggiana
Serie B,Reggiana,Giacomo Cavallini,it ITA,"DF,MF",20-201,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Giacomo CavalliniReggiana
Serie B,Reggiana,Mattia Destro,it ITA,FW,34-077,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Mattia DestroReggiana
Serie B,Reggiana,Opponent Total,,,27.4,38.0,48,503,144,28.6,13.24,3.79,0.09,0.32,17.6,16.0,2,2,42.0,40.5,0.08,6.0,5.5,Opponent TotalReggiana
Serie B,Mantova,Marco Festa,it ITA,GK,32-364,38.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Marco FestaMantova
Serie B,Mantova,Simone Trimboli,it ITA,MF,23-047,34.0,2,35,13,37.1,1.03,0.38,0.06,0.15,23.6,0.0,0,0,1.8,1.8,0.05,0.2,0.2,Simone TrimboliMantova
Serie B,Mantova,Davis Mensah,gh GHA,FW,33-307,26.3,2,30,10,33.3,1.14,0.38,0.07,0.2,12.9,0.0,0,0,3.2,3.2,0.11,-1.2,-1.2,Davis MensahMantova
Serie B,Mantova,Leonardo Mancuso,it ITA,"FW,MF",33-010,25.4,10,70,20,28.6,2.76,0.79,0.11,0.4,17.0,0.0,2,3,9.2,6.9,0.1,0.8,1.1,Leonardo MancusoMantova
Serie B,Mantova,Salvatore Burrai,it ITA,MF,38-010,25.9,1,32,12,37.5,1.24,0.46,0.03,0.08,29.7,15.0,0,0,1.2,1.2,0.04,-0.2,-0.2,Salvatore BurraiMantova
Serie B,Mantova,Fabrizio Brignani,it ITA,DF,27-143,24.5,3,28,8,28.6,1.14,0.33,0.11,0.38,15.4,0.0,0,0,2.3,2.3,0.08,0.7,0.7,Fabrizio BrignaniMantova
Serie B,Mantova,Antonio Fiori,it ITA,"FW,DF",22-104,21.0,2,59,19,32.2,2.81,0.9,0.03,0.11,19.3,0.0,0,0,2.8,2.8,0.05,-0.8,-0.8,Antonio FioriMantova
Serie B,Mantova,Cristiano Bani,it ITA,DF,26-142,21.6,0,6,1,16.7,0.28,0.05,0.0,0.0,26.2,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Cristiano BaniMantova
Serie B,Mantova,Stefano Cella,it ITA,DF,24-047,20.5,0,7,2,28.6,0.34,0.1,0.0,0.0,10.7,0.0,0,0,0.9,0.9,0.15,-0.9,-0.9,Stefano CellaMantova
Serie B,Mantova,Tommaso Maggioni,it ITA,DF,23-287,20.1,3,14,5,35.7,0.7,0.25,0.21,0.6,11.6,0.0,0,0,1.2,1.2,0.08,1.8,1.8,Tommaso MaggioniMantova
Serie B,Mantova,Francesco Galuppini,it ITA,"FW,MF",31-231,18.8,2,66,20,30.3,3.52,1.07,0.03,0.1,21.2,6.0,0,0,4.2,4.2,0.06,-2.2,-2.2,Francesco GaluppiniMantova
Serie B,Mantova,Nicolo Radaelli,it ITA,DF,22-132,16.1,3,22,7,31.8,1.37,0.44,0.14,0.43,19.2,0.0,0,0,1.6,1.6,0.07,1.4,1.4,Nicolo RadaelliMantova
Serie B,Mantova,Alex Redolfi,it ITA,DF,31-136,14.9,2,5,4,80.0,0.33,0.27,0.4,0.5,7.9,0.0,0,0,0.8,0.8,0.16,1.2,1.2,Alex RedolfiMantova
Serie B,Mantova,Davide Bragantini,it ITA,"FW,MF",21-292,16.8,6,34,13,38.2,2.02,0.77,0.18,0.46,20.3,2.0,0,0,3.0,3.0,0.09,3.0,3.0,Davide BragantiniMantova
Serie B,Mantova,Matteo Solini,it ITA,DF,32-088,12.3,2,6,2,33.3,0.49,0.16,0.33,1.0,8.2,0.0,0,0,1.0,1.0,0.16,1.0,1.0,Matteo SoliniMantova
Serie B,Mantova,Mattia Aramu,it ITA,MF,30-022,11.7,2,26,5,19.2,2.23,0.43,0.08,0.4,22.5,5.0,0,1,2.1,1.2,0.05,-0.1,0.8,Mattia AramuMantova
Serie B,Mantova,Federico Artioli,it ITA,MF,23-358,9.0,0,9,1,11.1,1.0,0.11,0.0,0.0,22.9,2.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Federico ArtioliMantova
Serie B,Mantova,Simone Giordano,it ITA,DF,23-166,8.1,0,4,0,0.0,0.49,0.0,0.0,,26.7,1.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Simone GiordanoMantova
Serie B,Mantova,Sebastien De Maio,fr FRA,DF,38-092,10.2,0,1,0,0.0,0.1,0.0,0.0,,37.9,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Sebastien De MaioMantova
Serie B,Mantova,David Wieser,it ITA,MF,23-112,9.4,0,7,1,14.3,0.74,0.11,0.0,0.0,23.7,0.0,0,0,0.8,0.8,0.11,-0.8,-0.8,David WieserMantova
Serie B,Mantova,Francesco Ruocco,it ITA,"FW,DF",24-155,8.8,2,11,4,36.4,1.24,0.45,0.18,0.5,13.6,0.0,0,0,2.2,2.2,0.2,-0.2,-0.2,Francesco RuoccoMantova
Serie B,Mantova,Mattia Muroni,it ITA,"MF,DF",29-060,4.4,0,3,0,0.0,0.68,0.0,0.0,,20.9,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Mattia MuroniMantova
Serie B,Mantova,Alessandro Debenedetti,it ITA,"FW,MF",21-255,9.2,4,27,8,29.6,2.92,0.87,0.15,0.5,13.1,0.0,0,0,3.2,3.2,0.12,0.8,0.8,Alessandro DebenedettiMantova
Serie B,Mantova,Giacomo Fedel,it ITA,"DF,FW",22-304,4.4,0,3,1,33.3,0.69,0.23,0.0,0.0,20.7,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Giacomo FedelMantova
Serie B,Mantova,Erik Panizzi,it ITA,DF,31-110,3.6,0,3,0,0.0,0.82,0.0,0.0,,25.0,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Erik PanizziMantova
Serie B,Mantova,Flavio Paoletti,it ITA,"MF,FW",22-140,1.7,0,1,0,0.0,0.6,0.0,0.0,,22.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Flavio PaolettiMantova
Serie B,Mantova,Opponent Total,,,27.1,38.0,55,511,171,33.5,13.45,4.5,0.1,0.31,17.7,16.0,2,2,48.8,47.2,0.09,6.2,5.8,Opponent TotalMantova
Serie B,Brescia,Luca Lezzerini,it ITA,GK,30-073,37.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Luca LezzeriniBrescia
Serie B,Brescia,Davide Adorni,it ITA,DF,32-300,35.8,3,28,7,25.0,0.78,0.2,0.11,0.43,11.8,0.0,0,0,3.0,3.0,0.11,0.0,0.0,Davide AdorniBrescia
Serie B,Brescia,Lorenzo Dickmann,it ITA,DF,28-254,32.5,0,33,9,27.3,1.01,0.28,0.0,0.0,22.1,0.0,0,0,1.3,1.3,0.04,-1.3,-1.3,Lorenzo DickmannBrescia
Serie B,Brescia,Matthias Verreth,be BEL,MF,27-105,29.9,4,41,16,39.0,1.37,0.53,0.1,0.25,26.1,10.0,0,0,1.5,1.5,0.04,2.5,2.5,Matthias VerrethBrescia
Serie B,Brescia,Dimitri Bisoli,it ITA,MF,31-072,27.9,1,24,7,29.2,0.86,0.25,0.04,0.14,16.2,0.0,0,0,1.5,1.5,0.06,-0.5,-0.5,Dimitri BisoliBrescia
Serie B,Brescia,Gennaro Borrelli,it ITA,FW,25-087,28.3,6,90,25,27.8,3.18,0.88,0.06,0.2,14.0,0.0,1,1,8.3,7.5,0.08,-2.3,-2.5,Gennaro BorrelliBrescia
Serie B,Brescia,Alexander Jallow,se SWE,DF,27-094,24.5,0,8,0,0.0,0.33,0.0,0.0,,22.6,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Alexander JallowBrescia
Serie B,Brescia,Michele Besaggio,it ITA,MF,23-038,22.0,1,18,3,16.7,0.82,0.14,0.06,0.33,16.7,2.0,0,0,2.1,2.1,0.12,-1.1,-1.1,Michele BesaggioBrescia
Serie B,Brescia,Niccolo Corrado,it ITA,"DF,MF",25-078,21.8,1,24,5,20.8,1.1,0.23,0.04,0.2,23.7,0.0,0,0,1.2,1.2,0.05,-0.2,-0.2,Niccolo CorradoBrescia
Serie B,Brescia,Andrea Cistana,it ITA,DF,28-065,19.0,1,11,3,27.3,0.58,0.16,0.09,0.33,13.8,0.0,0,0,1.0,1.0,0.09,0.0,0.0,Andrea CistanaBrescia
Serie B,Brescia,Massimo Bertagnoli,it ITA,MF,26-099,16.6,1,28,10,35.7,1.69,0.6,0.04,0.1,19.1,0.0,0,0,1.5,1.5,0.05,-0.5,-0.5,Massimo BertagnoliBrescia
Serie B,Brescia,Nicolas Galazzi,it ITA,"MF,FW",24-169,16.3,1,35,12,34.3,2.15,0.74,0.03,0.08,21.9,4.0,0,0,2.9,2.9,0.08,-1.9,-1.9,Nicolas GalazziBrescia
Serie B,Brescia,Giacomo Olzer,it ITA,"MF,FW",24-052,13.4,1,29,7,24.1,2.17,0.52,0.03,0.14,18.6,2.0,0,0,2.0,2.0,0.07,-1.0,-1.0,Giacomo OlzerBrescia
Serie B,Brescia,Gabriele Calvani,it ITA,DF,21-144,14.3,1,4,1,25.0,0.28,0.07,0.25,1.0,9.9,0.0,0,0,0.6,0.6,0.14,0.4,0.4,Gabriele CalvaniBrescia
Serie B,Brescia,Patrick Nuamah,it ITA,"FW,MF",19-156,14.0,1,14,2,14.3,1.0,0.14,0.07,0.5,15.9,0.0,0,0,1.1,1.1,0.08,-0.1,-0.1,Patrick NuamahBrescia
Serie B,Brescia,Andrea Papetti,it ITA,DF,22-337,12.8,0,6,0,0.0,0.47,0.0,0.0,,13.5,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Andrea PapettiBrescia
Serie B,Brescia,Gabriele Moncini,it ITA,FW,29-040,12.9,5,39,14,35.9,3.01,1.08,0.1,0.29,12.3,0.0,1,1,5.9,5.1,0.13,-0.9,-1.1,Gabriele MonciniBrescia
Serie B,Brescia,Ante Juric,hr CRO,FW,22-191,14.2,3,33,13,39.4,2.32,0.91,0.09,0.23,15.3,0.0,0,0,3.2,3.2,0.1,-0.2,-0.2,Ante JuricBrescia
Serie B,Brescia,Birkir Bjarnason,is ISL,"MF,FW",37-009,7.9,4,18,10,55.6,2.28,1.26,0.22,0.4,14.5,0.0,0,0,2.7,2.7,0.15,1.3,1.3,Birkir BjarnasonBrescia
Serie B,Brescia,Flavio Junior Bianchi,it ITA,FW,25-132,7.0,4,21,5,23.8,3.0,0.71,0.19,0.8,13.2,0.0,0,0,2.4,2.4,0.11,1.6,1.6,Flavio Junior BianchiBrescia
Serie B,Brescia,Luca D'Andrea,it ITA,"FW,MF",20-272,3.8,0,10,6,60.0,2.61,1.57,0.0,0.0,17.4,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Luca D'AndreaBrescia
Serie B,Brescia,Riccardo Fogliata,it ITA,MF,21-155,2.6,1,2,1,50.0,0.77,0.38,0.5,1.0,14.7,0.0,0,0,0.1,0.1,0.06,0.9,0.9,Riccardo FogliataBrescia
Serie B,Brescia,Fabrizio Paghera,it ITA,MF,33-175,1.6,0,1,0,0.0,0.62,0.0,0.0,,15.8,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Fabrizio PagheraBrescia
Serie B,Brescia,Lorenzo Andrenacci,it ITA,GK,30-154,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Lorenzo AndrenacciBrescia
Serie B,Brescia,Trent Buhagiar,mt MLT,MF,27-098,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Trent BuhagiarBrescia
Serie B,Brescia,Zylyf Muca,al ALB,DF,20-090,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Zylyf MucaBrescia
Serie B,Brescia,Opponent Total,,,27.2,38.0,47,539,163,30.2,14.18,4.29,0.08,0.26,18.5,17.0,5,9,48.8,42.5,0.08,-1.8,-0.5,Opponent TotalBrescia
Serie B,Frosinone,Michele Cerofolini,it ITA,GK,26-152,36.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Michele CerofoliniFrosinone
Serie B,Frosinone,Ilario Monterisi,it ITA,DF,23-168,34.3,1,15,4,26.7,0.44,0.12,0.07,0.25,11.6,0.0,0,0,1.8,1.8,0.12,-0.8,-0.8,Ilario MonterisiFrosinone
Serie B,Frosinone,Anthony Oyono,ga GAB,DF,24-054,27.0,1,20,7,35.0,0.74,0.26,0.05,0.14,16.2,0.0,0,0,1.5,1.5,0.08,-0.5,-0.5,Anthony OyonoFrosinone
Serie B,Frosinone,Giuseppe Ambrosino,it ITA,"FW,MF",21-268,24.5,5,57,13,22.8,2.32,0.53,0.09,0.38,17.6,5.0,0,1,5.5,4.5,0.08,-0.5,0.5,Giuseppe AmbrosinoFrosinone
Serie B,Frosinone,Riccardo Marchizza,it ITA,DF,27-071,23.0,2,31,10,32.3,1.35,0.43,0.03,0.1,20.7,4.0,1,1,2.3,1.5,0.05,-0.3,-0.5,Riccardo MarchizzaFrosinone
Serie B,Frosinone,Ebrima Darboe,gm GAM,MF,23-364,19.1,2,24,6,25.0,1.26,0.31,0.08,0.33,22.8,0.0,0,0,1.5,1.5,0.06,0.5,0.5,Ebrima DarboeFrosinone
Serie B,Frosinone,Jeremy Oyono,ga GAB,"DF,MF",24-054,17.6,1,6,3,50.0,0.34,0.17,0.17,0.33,15.2,0.0,0,0,0.6,0.6,0.1,0.4,0.4,Jeremy OyonoFrosinone
Serie B,Frosinone,Davide Biraschi,it ITA,DF,30-338,16.0,0,4,2,50.0,0.25,0.12,0.0,0.0,19.6,0.0,0,0,0.3,0.3,0.08,-0.3,-0.3,Davide BiraschiFrosinone
Serie B,Frosinone,Gabriele Bracaglia,it ITA,DF,21-321,18.0,1,13,3,23.1,0.72,0.17,0.08,0.33,12.9,0.0,0,0,0.7,0.7,0.06,0.3,0.3,Gabriele BracagliaFrosinone
Serie B,Frosinone,Francesco Gelli,it ITA,MF,28-233,16.2,0,15,4,26.7,0.93,0.25,0.0,0.0,17.2,0.0,0,0,1.2,1.2,0.08,-1.2,-1.2,Francesco GelliFrosinone
Serie B,Frosinone,Anthony Partipilo,it ITA,"FW,MF",30-221,13.6,3,41,12,29.3,3.02,0.88,0.05,0.17,21.7,3.0,1,2,4.4,2.8,0.07,-1.4,-0.8,Anthony PartipiloFrosinone
Serie B,Frosinone,Isak Vural,tr TUR,MF,19-008,13.1,0,14,2,14.3,1.07,0.15,0.0,0.0,18.9,0.0,0,0,1.6,1.6,0.11,-1.6,-1.6,Isak VuralFrosinone
Serie B,Frosinone,Giorgi Kvernadze,ge GEO,"FW,MF",22-118,18.6,3,41,11,26.8,2.21,0.59,0.07,0.27,20.0,0.0,0,0,2.4,2.4,0.06,0.6,0.6,Giorgi KvernadzeFrosinone
Serie B,Frosinone,Fares Ghedjemis,fr FRA,"FW,MF",22-272,11.8,2,30,5,16.7,2.53,0.42,0.07,0.4,16.9,1.0,0,0,2.0,2.0,0.07,0.0,0.0,Fares GhedjemisFrosinone
Serie B,Frosinone,Davide Bettella,it ITA,DF,25-059,12.7,0,5,0,0.0,0.39,0.0,0.0,,8.5,0.0,0,0,0.9,0.9,0.19,-0.9,-0.9,Davide BettellaFrosinone
Serie B,Frosinone,Tjas Begic,si SVN,"MF,FW",21-340,11.9,1,24,8,33.3,2.02,0.67,0.04,0.13,21.8,0.0,0,0,1.8,1.8,0.08,-0.8,-0.8,Tjas BegicFrosinone
Serie B,Frosinone,Emil Bohinen,no NOR,MF,26-085,11.2,3,6,2,33.3,0.53,0.18,0.33,1.0,15.6,0.0,1,1,1.3,0.5,0.09,1.7,1.5,Emil BohinenFrosinone
Serie B,Frosinone,Matteo Chichella,it ITA,MF,19-244,11.4,1,7,1,14.3,0.61,0.09,0.14,1.0,27.7,0.0,0,0,0.2,0.2,0.03,0.8,0.8,Matteo ChichellaFrosinone
Serie B,Frosinone,Mateus Lusuardi,br BRA,DF,21-148,10.3,2,6,3,50.0,0.58,0.29,0.33,0.67,6.3,0.0,0,0,2.0,2.0,0.4,0.0,0.0,Mateus LusuardiFrosinone
Serie B,Frosinone,Ben Lhassine Kone,ci CIV,MF,25-083,7.6,1,21,4,19.0,2.75,0.52,0.05,0.25,24.1,1.0,0,0,0.9,0.9,0.04,0.1,0.1,Ben Lhassine KoneFrosinone
Serie B,Frosinone,Frank Tsadjout,it ITA,FW,25-312,7.6,0,23,9,39.1,3.04,1.19,0.0,0.0,13.3,0.0,0,0,2.4,2.4,0.11,-2.4,-2.4,Frank TsadjoutFrosinone
Serie B,Frosinone,Filippo Distefano,it ITA,"MF,FW",21-281,6.1,2,18,7,38.9,2.94,1.14,0.11,0.29,13.7,0.0,0,0,2.3,2.3,0.13,-0.3,-0.3,Filippo DistefanoFrosinone
Serie B,Frosinone,Kevin Barcella,it ITA,MF,18-353,6.4,0,7,1,14.3,1.09,0.16,0.0,0.0,20.8,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Kevin BarcellaFrosinone
Serie B,Frosinone,Ilias Koutsoupias,gr GRE,MF,24-026,4.7,1,6,2,33.3,1.27,0.42,0.17,0.5,21.5,0.0,0,0,0.3,0.3,0.04,0.7,0.7,Ilias KoutsoupiasFrosinone
Serie B,Frosinone,Emanuele Pecorino,it ITA,FW,23-325,7.5,1,19,5,26.3,2.53,0.67,0.05,0.2,17.1,0.0,0,0,2.4,2.4,0.13,-1.4,-1.4,Emanuele PecorinoFrosinone
Serie B,Frosinone,Luigi Canotto,it ITA,"FW,MF",31-017,4.1,1,9,4,44.4,2.21,0.98,0.11,0.25,17.6,0.0,0,0,0.6,0.6,0.07,0.4,0.4,Luigi CanottoFrosinone
Serie B,Frosinone,Gianluca Di Chiara,it ITA,DF,31-161,3.4,0,4,0,0.0,1.18,0.0,0.0,,23.5,1.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Gianluca Di ChiaraFrosinone
Serie B,Frosinone,Luca Garritano,it ITA,"MF,FW",31-114,4.5,0,8,3,37.5,1.77,0.67,0.0,0.0,16.0,1.0,0,0,1.2,1.2,0.15,-1.2,-1.2,Luca GarritanoFrosinone
Serie B,Frosinone,Fabio Lucioni,it ITA,DF,37-253,4.3,0,5,1,20.0,1.16,0.23,0.0,0.0,8.0,0.0,0,0,1.0,1.0,0.2,-1.0,-1.0,Fabio LucioniFrosinone
Serie B,Frosinone,Sergio Kalaj,al ALB,DF,25-128,3.0,0,2,0,0.0,0.66,0.0,0.0,,10.8,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Sergio KalajFrosinone
Serie B,Frosinone,Marvin Cuni,al ALB,FW,23-330,2.4,1,4,2,50.0,1.7,0.85,0.25,0.5,23.9,0.0,0,0,0.3,0.3,0.06,0.7,0.7,Marvin CuniFrosinone
Serie B,Frosinone,Alessandro Sorrentino,it ITA,GK,23-063,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Alessandro SorrentinoFrosinone
Serie B,Frosinone,Alejandro Cichero,ve VEN,"FW,MF",18-329,1.3,0,4,0,0.0,3.0,0.0,0.0,,11.8,0.0,0,0,0.3,0.3,0.08,-0.3,-0.3,Alejandro CicheroFrosinone
Serie B,Frosinone,Giorgio Cittadini,it ITA,DF,23-048,1.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Giorgio CittadiniFrosinone
Serie B,Frosinone,Przemyslaw Szyminski,pl POL,DF,30-346,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Przemyslaw SzyminskiFrosinone
Serie B,Frosinone,Fallou Sene,sn SEN,"FW,DF",20-288,1.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Fallou SeneFrosinone
Serie B,Frosinone,Pepin,gq EQG,"MF,FW",28-295,0.9,0,1,1,100.0,1.14,1.14,0.0,0.0,34.9,1.0,0,0,0.0,0.0,0.03,0.0,0.0,PepinFrosinone
Serie B,Frosinone,Filippo Grosso,it ITA,MF,18-271,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Filippo GrossoFrosinone
Serie B,Frosinone,Opponent Total,,,27.4,38.0,50,471,153,32.5,12.39,4.03,0.1,0.29,17.1,12.0,5,7,49.1,43.5,0.1,0.9,1.5,Opponent TotalFrosinone
Serie B,Salernitana,Lorenzo Amatucci,it ITA,MF,21-120,33.5,3,40,7,17.5,1.19,0.21,0.08,0.43,22.2,1.0,0,0,2.0,2.0,0.05,1.0,1.0,Lorenzo AmatucciSalernitana
